ID,Title,Body HTML,Vendor,Type,Tags,URL,Total Inventory Qty,Row #,Top Row,Image Type,Image Src,Image Command,Image Position,Image Width,Image Height,Image Alt Text,Variant Inventory Item ID,Variant ID,Variant SKU,Variant Barcode,Variant Image,Variant Weight,Variant Weight Unit,Variant Price,Variant Compare At Price
4351543148597,Nuon Blue Jeans,"<p>A must-have in every wardrobe is this pair of blue jeans from Nuon. Sporting a subtle faded wash for modern charm, this five-pocket style comes rendered from a cotton-blend fabric with a hint of stretch for a proportioned fit.</p>",Nuon,Jeans,"26, 28, 30, 32, 34, 501 - 1000, All Jeans & Trousers , Apparel, Blue, Denim, Exclude, Jeans, Nuon, Nuon Woman, offrange_delete, Pant, Pants, Part2, Sale Pack, Western Wear, Woman",https://www.westside.com/products/nuon-blue-jeans-300793021,0,930,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300793021_060_4.jpg?v=1574036577,MERGE,1.0,1080.0,1440.0,Nuon Blue Jeans for women product view ,32731359477813.0,31226820395061.0,300793021001.0,2050024836671,,0.2,kg,399.0,999.0
4351186272309,WES Casuals Olive Relaxed Fit Polo T-Shirt,,WES Casuals,Polos,"16thMay, 17thNov, 28thoffer, 2ndFeb, 30Sep, 3XL, 501 - 1000, Apparel, Cotton, Green, Half Sleeves, K2022, L, M, Man, New Essentials, Offer14, offrange_delete, Part4, Polo Collar, Polos, Regular Fit, Relaxed Fit, Rs. 501 - Rs. 1000, S, Solid, Special Prices, WES Casuals, wes-casuals-men-topwear, XL, XS, XXL",https://www.westside.com/products/wes-casuals-olive-relaxed-fit-polo-t-shirt-300794473,1239,935,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/100001_300794473_048_3.jpg?v=1684414054,MERGE,1.0,768.0,1024.0,,32728681513013.0,31224677466165.0,300794473057.0,2050024877148,,0.2,kg,699.0,
4351537250357,Diza curve Black Palazzos,"<p>Invest in versatile options for your ethnic outfits like these black palazzos from Diza. Created in a breezy silhouette from an ultra breathable cotton-blend fabric, they are designed to sit at mid-waist and come fashioned with a concealed drawstring waist for a practical fit.</p>",Diza,Skirts & Palazzos,"501 - 1000, Apparel, Black, Cotton, Curvy Women, Diza, diza-plussize-women-bottomwear, Ethnic Wear, Exclude, Gold & Black, L, M, Palazzos, Part5, Plus Size, Regular Fit, S, Sale Pack, Skirts & Palazzos, Solid, Woman, XL, XXL",https://www.westside.com/products/diza-curve-black-palazzos-300810902,0,942,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300810902_002_1.jpg?v=1670407279,MERGE,1.0,1080.0,1440.0,Diza curve Black Palazzos,32731333132341.0,31226797293621.0,300810902001.0,2050025215123,,0.2,kg,599.0,899.0
4351184732213,WES Casuals Dark Olive Relaxed Fit Polo T-Shirt,"<p>Revamp your casual capsule with this dark olive t-shirt from WES Casuals. Cut in a relaxed-fit profile from a self-textured stretch-cotton blend fabric for utmost comfort, this polo-neck silhouette comes minimally constructed with a two-button placket and chest pocket for optimum practicality.</p>",WES Casuals,Polos,"12th Oct, 17thNov, 28thremoveoffer, 30Sep, 3XL, 501 - 1000, Apparel, Cotton, Exclude, Green, Half Sleeves, L, M, Man, New Essentials, Offer14, offrange_delete, Part4, Polo Collar, Polos, Regular Fit, Relaxed Fit, S, SALE AUG2021, Solid, Special Prices, WES Casuals, wes-casuals-men-topwear, XL, XS, XXL",https://www.westside.com/products/wes-casuals-dark-olive-relaxed-fit-polo-t-shirt-300794472,0,947,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300794472_021_3.jpg?v=1684413878,MERGE,1.0,768.0,1024.0,WES Casuals Dark Olive Relaxed Fit Polo T-Shirt,32728665194549.0,31224662392885.0,300794472050.0,2050024876448,,0.2,kg,699.0,
4351182635061,WES Casuals Mint Relaxed Fit Polo T-Shirt,"<p>A blend of comfort and style, this mint t-shirt from WES Casuals is a must-have in your weekend-wear collection. Made from a soft cotton fabric, this relaxed-fit separate comes finished with a polo collar and styles well with an assortment of jeans and chinos.</p>",WES Casuals,Polos,"17thNov, 28thoffer, 30Sep, 501 - 1000, Apparel, Apparel_23, Below_999, Cotton, Green, Half Sleeves, L, Less then Rs. 500, M, Man, Man_1, Mens Casual_15, Mens Wear_23, New Essentials, Offer14, offrange_delete, Polo Collar, Polo_23, Polos, Regular Fit, Relaxed Fit, Rs. 501 - Rs. 1000, S, SALE DEC2021, SALE AUG2023, SALEÂ AUG2023, Solid, Special Prices, T-shirt, WES Casuals, wes-casuals-men-topwear, XL, XS, XXL",https://www.westside.com/products/wes-casuals-mint-relaxed-fit-polo-t-shirt-300794172,0,954,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300794172_042_4.jpg?v=1573999040,MERGE,1.0,768.0,1024.0,WES Casuals Mint Relaxed Fit Polo T-Shirt,32728645828661.0,31224647516213.0,300794172008.0,2050024861550,,0.2,kg,199.0,699.0
4351546982453,Nuon Khaki Pure Cotton Nelson Dress,"<p>Look your stylish best in this khaki Nelson dress from Nuon. Made from a pure cotton material, this sleeveless separate features a zip-up front and comes with two practical pockets but its the keyhole detailing at the back which lends a chic finish.</p>",Nuon,Dresses,"1001 - 1500, Apparel, Dresses, Exclude, Khaki, L, M, Nuon, Nuon Woman, offrange_delete, Part2, S, Sale Pack, Western Wear, Woman, XL, XS",https://www.westside.com/products/nuon-khaki-pure-cotton-nelson-dress-300811402,0,961,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300811402001_4.jpg?v=1585410490,MERGE,1.0,768.0,1024.0,,32731381301301.0,31226840940597.0,300811402001.0,2050025223463,,0.2,kg,399.0,1299.0
4351581519925,Nuon Purple Slim Fit Sweatshirt,"<p>Inject stylish elements into your streetwear line-up with this purple sweatshirt from Nuon. Designed with a drawstring hood and two front pockets for practicality, this slim-fit style is finished with a trendy velveteen design at the front for contemporary appeal.</p>",Nuon,Sweatshirts,"1501-2000, L, M, Man, Nuon, Nuon Men, nuon-men-topwear, Part2, Purple, S, Sweatshirts, XL, XXL",https://www.westside.com/products/nuon-purple-slim-fit-sweatshirt-300808557,0,966,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300808557_072_4.jpg?v=1574038478,MERGE,1.0,1080.0,1440.0,,32731701903413.0,31227133886517.0,300808557001.0,,,0.2,kg,1699.0,
4351550914613,Bombay Paisley Blue High-Low Blouse,"<p>Infuse a dose of chicness into your style game with Bombay Paisleys blue blouse. Highlighting floral embroidery at the front and cuffs for a touch of femininity, this bishop-sleeved design is fashioned with pearlescent buttoning and rendered from a lightweight fabric. It is cut in a high-low contour.</p>",Bombay Paisley,Tops & T-shirts,"501 - 1000, Apparel, Blue, Bombay Paisley, bp-women-topwear, Embroidery, Ethnic Wear, Exclude, Full Sleeves, L, M, offrange_delete, Part4, Regular fit, S, Sale Pack, Shirt collar, Tops, Tops & T-shirts, Viscose, Woman, XL, XS",https://www.westside.com/products/bombay-paisley-blue-high-low-blouse-300813985,0,971,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300813985_039_4.jpg?v=1574036880,MERGE,1.0,1080.0,1440.0,Bombay Paisley Blue High-Low Blouse | Blue High-Low Blouse for women close up view - Westside,32731438252085.0,31226893762613.0,300813985001.0,2050025268570,,0.2,kg,599.0,999.0
4351519588405,LOV Medium Blue Cropped Jeans,"<p>These medium blue jeans from LOV are a perfect companion to your casual tees. Created using a stretch-cotton fabric, they are cut to a cropped length and feature an elasticated waist to lend you a flattering fit.</p>",LOV,Jeans,"1001 - 1500, 28, 30, 32, 34, 36, All Jeans & Trousers , Apparel, Blended, Blue, Core, Denim, Jeans, LOV, lov-women-western-pants, offrange_delete, Pant, Pants, Regular Fit, Rs. 1000 - Rs. 2000, Rs. 501 - Rs. 1000, SALE DEC2021, Solid, Special Prices, Western Wear, Woman",https://www.westside.com/products/lov-medium-blue-cropped-jeans-300797322,0,976,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300797322001_4.jpg?v=1575026926,MERGE,1.0,1080.0,1440.0,,32731192983605.0,31226675462197.0,300797322001.0,2050024937972,,0.2,kg,799.0,1299.0
4351549833269,Bombay Paisley Grey Geometrical Print Dress,"<p>Invest in contemporary elements, by choosing this grey dress from Bombay Paisley. Flaunting multi-hued checked patterns all over for modern style, this A-line creation features flute sleeves and a cut-out detailed hem for added appeal. The soft fabrication ensures all day breathability.</p>",Bombay Paisley,Ethnic Dresses,"1001 - 1500, 3/4th sleeve, Apparel, Boat Neck, Bombay Paisley, bp-women-topwear, Checks, Cotton, Dresses - Western & Curvy, Ethnic Dresses, Ethnic Wear, Exclude, Grey, L, M, offrange_delete, Part4, Regular fit, S, Sale Pack, Woman, XL, XS",https://www.westside.com/products/bombay-paisley-grey-geometrical-print-dress-300813953,0,981,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300813953_064_4.jpg?v=1574036833,MERGE,1.0,1080.0,1440.0,,32731430617141.0,31226889470005.0,300813953001.0,2050025267047,,0.2,kg,599.0,1299.0
4351589613621,Diza curve Peach A-Line Floral Print Kurta,"<p>Keep up with trends by investing in this flattering peach kurta from Diza. Made from an ultra soft fabric, this A-line garment has short tab sleeves and comes designed with floral motifs all over for chic appeal while the slit pocket assures practical appeal.</p>",Diza,Kurtas,"1001 - 1500, Apparel, Band Neck, Cotton, Curvy Women, Diza, diza-plussize-women-topwear, Ethnic Wear, Exclude, Floral, Half Sleeve, Half Sleeves, Kurtas, L, M, offrange_delete, Part5, Peach, Plus Size, Regular Fit, S, Sale Pack, Woman, XL, XXL",https://www.westside.com/products/diza-curve-peach-a-line-floral-print-kurta-300805889,0,986,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300805889005_4.jpg?v=1595526665,MERGE,1.0,768.0,1024.0,,32731748696117.0,31227170684981.0,300805889001.0,2050025117489,,0.2,kg,799.0,1199.0
4351550390325,Bombay Paisley Grey High-Low Blouse,"<p>Infuse a dose of chicness into your style game with Bombay Paisleys grey blouse. Highlighting floral embroidery at the front and cuffs for a touch of femininity, this bishop-sleeved design is fashioned with pearlescent buttoning and rendered from a lightweight fabric. It is cut in a high-low contour.</p>",Bombay Paisley,Tops & T-shirts,"501 - 1000, Apparel, Bombay Paisley, bp-women-topwear, Embroidery, Ethnic Wear, Exclude, Full Sleeves, Grey, L, M, offrange_delete, Part4, Regular fit, S, Sale Pack, Shirt collar, Tops, Tops & T-shirts, Viscose, Woman, XL, XS",https://www.westside.com/products/bombay-paisley-grey-high-low-blouse-300813984,0,991,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300813984_064_4.jpg?v=1574036857,MERGE,1.0,1080.0,1440.0,,32731434319925.0,31226891501621.0,300813984001.0,2050025268525,,0.2,kg,599.0,999.0
4351614287925,Utsa Pink Solid A-Line Kurta,"<p>In a minimalistic profile, this kurta from Utsa will uplift your traditional edit easily. Presented in a bold pink hue, this creation is constructed in an A-line profile with a band neck along with slit pockets for practicality whilst the cotton-blend fabrication lends easy comfort.</p>",Utsa,Kurtas,"501 - 1000, Apparel, Band Neck, Cotton, Ethnic Wear, Exclude, Half Sleeve, Kurta & set, Kurtas, L, M, New Essentials Utsa, offrange_delete, Part1, Pink, Regular fit, S, Sale Pack, Solid, Utsa, utsa-women-topwear, Woman, XL, XS, XXL",https://www.westside.com/products/utsa-pink-solid-a-line-kurta-300804078,0,996,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300804078_071_4.jpg?v=1574042481,MERGE,1.0,1080.0,1440.0,,32731903754293.0,31227301036085.0,300804078001.0,2050025083937,,0.2,kg,499.0,899.0
4351605604405,HOP Baby Oat Melange Printed T-Shirt Set Of Two,"<p>Elevate their casual wear edit with HOP Babys set of two t-shirts. Made from a soft pure-cotton fabric for utmost comfort, the navy tee features text prints at the chest while the oat melange style is covered with playful patterns for added appeal. They are fitted with snap-buttoning for easy wear.</p>",HOP Baby,T-shirts,"0 - 500, 12-18 M, 18-24 M, 24-30 M, 30-36 M, 6-9 M, 9-12 M, Apparel, Baby Boy, babyhop-infants-top, Beige, Cotton, Exclude, Full Sleeves, HOP Baby, HOP Baby Boy, Kids, Kids Denim Edit, offrange_delete, Part5, Printed, Regular, Round Neck, Sale Pack, Shirts | T-shirts, T-shirts",https://www.westside.com/products/baby-hop-oat-melange-printed-t-shirt-set-of-two-300804876,0,1002,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300804876003_1.jpg?v=1585410465,MERGE,1.0,768.0,1024.0,Baby HOP Oat Melange Printed T-Shirt Set Of Two,32731841921077.0,31227257454645.0,300804876001.0,2050025096470,,0.2,kg,499.0,599.0
4351630245941,Utsa Indigo Star Print Fit-And-Flare Kurta,"<p>Invest in stylish options for your ethnic wardrobe like this indigo kurta from Utsa. Showcasing star designs all over the pure-cotton profile for a touch of modernity, this fit-and-flare silhouette comes fitted with two slit pockets and a wooden-button placket for practical finish.</p>",Utsa,Kurtas,"501 - 1000, Apparel, Blue, Cotton, Ethnic Wear, Exclude, Kurta & set, Kurtas, L, M, New Essentials Utsa, offrange_delete, Part1, Printed, Regular fit, Round Neck, S, Sale Pack, Three-quarters, Utsa, utsa-women-topwear, Woman, XL, XS, XXL",https://www.westside.com/products/utsa-indigo-star-print-fit-and-flare-kurta-300802876,0,1008,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300802876_036_4.jpg?v=1574043430,MERGE,1.0,1080.0,1440.0,,32732006121525.0,31227391344693.0,300802876001.0,2050025064981,,0.2,kg,499.0,999.0
